id_fatura,filial,cidade,tipo_cliente,genero,linha_produto,preco_unitario,quantidade,imposto_5pct,total,data,hora,minuto,forma_pagamento,custo_produtos,margem_bruta_pct,lucro_bruto,avaliacao,ano,mes,dia,trimestre,semana_ano,mes_nome,dia_semana,periodo_dia,dia_util,quinzena,eh_fim_semana,data_visual,ticket_medio_por_item,valor_sem_imposto,lucro_por_item,percentual_imposto_real,eficiencia_venda,margem_liquida_pct,intensidade_compra,densidade_valor,indice_satisfacao_ajustado,avaliacao_ponderada,score_valor_cliente,faixa_avaliacao,categoria_horario_pico,categoria_ticket,perfil_compra
207-73-1363,B,Mandalay,Normal,Masculino,Saúde e Beleza,69.51,2,6.951,145.971,2019-03-01,12,15,Carteira Digital,139.02,4.761904762,6.951,8.1,2019,3,1,1,9,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,01/03/2019,72.9855,139.02,3.4755,4.761904761904762,5.0,4.761904761904762,139.02,72.9855,1.134,16.2,35.9,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
390-31-6381,C,Naypyitaw,Normal,Masculino,Alimentos e Bebidas,27.22,3,4.083,85.743,2019-01-07,12,37,Dinheiro,81.66,4.761904762,4.083,7.3,2019,1,7,1,2,Janeiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,07/01/2019,28.581,81.66,1.361,4.761904761904763,5.0,4.761904761904763,81.66,28.581,0.6003202416918428,21.9,34.189425981873114,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
443-82-0585,A,Yangon,Membro,Feminino,Saúde e Beleza,77.68,4,15.536,326.256,2019-02-01,19,54,Dinheiro,310.72,4.761904762,15.536,8.4,2019,2,1,1,5,Fevereiro,Sexta-feira,Noite,Sim,Primeira Quinzena,0,01/02/2019,81.564,310.71999999999997,3.884,4.761904761904763,5.0,4.761904761904763,310.72,81.564,2.6284471299093655,33.6,49.71641490433031,Satisfeito,Horário de Pico,Premium,Comprador Padrão
339-18-7061,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,92.98,2,9.298,195.258,2019-02-13,15,6,Cartão de Crédito,185.96,4.761904762,9.298,8.0,2019,2,13,1,7,Fevereiro,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,13/02/2019,97.629,185.96,4.649,4.761904761904762,5.0,4.761904761904762,185.96,97.629,1.4981671701913393,16.0,37.49083585095669,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
359-90-3665,B,Mandalay,Membro,Feminino,Acessórios de Moda,18.08,4,3.616,75.936,2019-01-14,18,3,Cartão de Crédito,72.32,4.761904762,3.616,9.5,2019,1,14,1,3,Janeiro,Segunda-feira,Noite,Sim,Primeira Quinzena,0,14/01/2019,18.984,72.32000000000001,0.904,4.761904761904762,5.0,4.761904761904762,72.32,18.984,0.6918831822759315,38.0,43.41319234642497,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
375-72-3056,B,Mandalay,Normal,Masculino,Esportes e Viagem,63.06,3,9.459,198.639,2019-01-19,15,58,Carteira Digital,189.18,4.761904762,9.459,7.0,2019,1,19,1,3,Janeiro,Sábado,Tarde,Não,Segunda Quinzena,1,19/01/2019,66.21300000000001,189.18,3.153,4.761904761904762,5.0,4.761904761904762,189.18,66.21300000000001,1.333595166163142,21.0,37.62054380664652,Neutro,Horário de Pico,Padrão,Comprador Econômico
127-47-6963,A,Yangon,Normal,Masculino,Saúde e Beleza,51.71,4,10.342,217.182,2019-03-09,13,53,Cartão de Crédito,206.84,4.761904762,10.342,9.8,2019,3,9,1,10,Março,Sábado,Tarde,Não,Primeira Quinzena,1,09/03/2019,54.2955,206.83999999999997,2.5855,4.761904761904763,5.0,4.761904761904763,206.84,54.2955,2.0413212487411885,39.2,49.731923464249746,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
278-86-2735,A,Yangon,Normal,Feminino,Alimentos e Bebidas,52.34,3,7.851,164.871,2019-03-27,14,3,Dinheiro,157.02,4.761904762,7.851,9.2,2019,3,27,1,13,Março,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,27/03/2019,54.957,157.02,2.617,4.761904761904762,5.0,4.761904761904762,157.02,54.957,1.4547673716012084,27.599999999999998,42.9250755287009,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
695-28-6250,A,Yangon,Normal,Feminino,Esportes e Viagem,43.06,5,10.765,226.065,2019-02-04,16,38,Carteira Digital,215.3,4.761904762,10.765,7.7,2019,2,4,1,6,Fevereiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,04/02/2019,45.213,215.3,2.153,4.761904761904763,5.0,4.761904761904763,215.3,45.213,1.6694964753272907,38.5,46.77270896273917,Satisfeito,Horário Normal,Padrão,Comprador Econômico
379-17-6588,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,59.61,10,29.805,625.905,2019-03-14,11,7,Dinheiro,596.1,4.761904762,29.805,5.3,2019,3,14,1,11,Março,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,14/03/2019,62.5905,596.1,2.9805,4.761904761904763,5.0,4.761904761904763,596.1,62.5905,3.181601208459214,53.0,69.91208459214502,Neutro,Horário de Pico,VIP,Comprador Premium
227-50-3718,A,Yangon,Normal,Masculino,Saúde e Beleza,14.62,5,3.655,76.755,2019-03-04,12,23,Dinheiro,73.1,4.761904762,3.655,4.4,2019,3,4,1,10,Março,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,04/03/2019,15.350999999999999,73.1,0.731,4.761904761904762,5.0,4.761904761904762,73.1,15.350999999999999,0.32390735146022154,22.0,31.144612286002015,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
302-15-2162,C,Naypyitaw,Membro,Masculino,Saúde e Beleza,46.53,6,13.959,293.139,2019-03-03,10,54,Cartão de Crédito,279.18,4.761904762,13.959,4.3,2019,3,3,1,9,Março,Domingo,Manhã,Não,Primeira Quinzena,1,03/03/2019,48.856500000000004,279.18,2.3265,4.761904761904762,5.0,4.761904761904762,279.18,48.856500000000004,1.2089365558912386,25.799999999999997,42.14592145015106,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
788-07-8452,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,24.24,7,8.484,178.164,2019-01-27,17,38,Carteira Digital,169.68,4.761904762,8.484,9.4,2019,1,27,1,4,Janeiro,Domingo,Tarde,Não,Segunda Quinzena,1,27/01/2019,25.451999999999998,169.67999999999998,1.212,4.761904761904763,5.0,4.761904761904763,169.67999999999998,25.451999999999998,1.6062356495468275,65.8,56.03504531722054,Muito Satisfeito,Horário Normal,Padrão,Comprador Econômico
560-49-6611,A,Yangon,Membro,Feminino,Esportes e Viagem,45.58,1,2.279,47.859,2019-02-07,14,13,Dinheiro,45.58,4.761904762,2.279,9.8,2019,2,7,1,6,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,07/02/2019,47.859,45.58,2.279,4.761904761904762,5.0,4.761904761904762,45.58,47.859,0.44983282980866063,9.8,34.236052366565964,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
880-35-0356,A,Yangon,Membro,Feminino,Esportes e Viagem,75.2,3,11.28,236.88,2019-02-05,11,51,Carteira Digital,225.6,4.761904762,11.28,4.8,2019,2,5,1,6,Fevereiro,Terça-feira,Manhã,Sim,Primeira Quinzena,0,05/02/2019,78.96,225.6,3.76,4.761904761904762,5.0,4.761904761904762,225.60000000000002,78.96,1.090513595166163,14.399999999999999,32.48761329305135,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
585-11-6748,B,Mandalay,Membro,Masculino,Esportes e Viagem,96.8,3,14.52,304.92,2019-03-15,13,5,Dinheiro,290.4,4.761904762,14.52,5.3,2019,3,15,1,11,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/03/2019,101.64,290.40000000000003,4.84,4.761904761904762,5.0,4.761904761904762,290.4,101.64,1.5499697885196373,15.899999999999999,36.59788519637463,Neutro,Horário de Pico,Premium,Comprador Padrão
470-31-3286,B,Mandalay,Normal,Masculino,Saúde e Beleza,14.82,3,2.223,46.683,2019-03-01,11,30,Cartão de Crédito,44.46,4.761904762,2.223,8.7,2019,3,1,1,9,Março,Sexta-feira,Manhã,Sim,Primeira Quinzena,0,01/03/2019,15.561,44.46,0.741,4.761904761904762,5.0,4.761904761904762,44.46,15.561,0.38952870090634434,26.099999999999998,36.89093655589124,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
152-68-2907,A,Yangon,Normal,Masculino,Alimentos e Bebidas,52.2,3,7.83,164.43,2019-02-15,13,30,Cartão de Crédito,156.6,4.761904762,7.83,9.5,2019,2,15,1,7,Fevereiro,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/02/2019,54.81,156.6,2.61,4.761904761904762,5.0,4.761904761904762,156.60000000000002,54.81,1.4981873111782478,28.5,43.80815709969788,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
123-35-4896,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,46.66,9,20.997,440.937,2019-02-17,19,11,Carteira Digital,419.94,4.761904762,20.997,5.3,2019,2,17,1,7,Fevereiro,Domingo,Noite,Não,Segunda Quinzena,1,17/02/2019,48.993,419.94,2.333,4.761904761904762,5.0,4.761904761904762,419.93999999999994,48.993,2.241371601208459,47.699999999999996,59.81601208459215,Neutro,Horário de Pico,Premium,Comprador Padrão
258-69-7810,C,Naypyitaw,Normal,Feminino,Acessórios de Moda,36.85,5,9.2125,193.4625,2019-01-26,18,53,Dinheiro,184.25,4.761904762,9.2125,9.2,2019,1,26,1,4,Janeiro,Sábado,Noite,Não,Segunda Quinzena,1,26/01/2019,38.6925,184.25,1.8425,4.761904761904762,5.0,4.761904761904762,184.25,38.6925,1.7070493454179254,46.0,50.0219536757301,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
334-64-2006,A,Yangon,Membro,Feminino,Casa e Estilo de Vida,70.32,2,7.032,147.672,2019-03-24,14,22,Carteira Digital,140.64,4.761904762,7.032,9.6,2019,3,24,1,12,Março,Domingo,Tarde,Não,Segunda Quinzena,1,24/03/2019,73.836,140.64,3.516,4.761904761904763,5.0,4.761904761904763,140.64,73.836,1.3596616314199395,19.2,40.46525679758308,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
219-61-4139,C,Naypyitaw,Normal,Masculino,Acessórios Eletrônicos,83.08,1,4.154,87.234,2019-01-23,17,16,Carteira Digital,83.08,4.761904762,4.154,6.4,2019,1,23,1,4,Janeiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,23/01/2019,87.234,83.08,4.154,4.761904761904763,5.0,4.761904761904763,83.08,87.234,0.5354602215508559,6.4,25.54662638469285,Neutro,Horário Normal,Econômico,Comprador Econômico
881-41-7302,C,Naypyitaw,Normal,Feminino,Acessórios de Moda,64.99,1,3.2495,68.2395,2019-01-26,10,6,Cartão de Crédito,64.99,4.761904762,3.2495,4.5,2019,1,26,1,4,Janeiro,Sábado,Manhã,Não,Segunda Quinzena,1,26/01/2019,68.2395,64.99000000000001,3.2495,4.761904761904761,5.0,4.761904761904761,64.99,68.2395,0.2945166163141994,4.5,19.11792547834844,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
373-09-4567,C,Naypyitaw,Normal,Masculino,Alimentos e Bebidas,77.56,10,38.78,814.38,2019-03-14,20,35,Carteira Digital,775.6,4.761904762,38.78,6.9,2019,3,14,1,11,Março,Quinta-feira,Noite,Sim,Primeira Quinzena,0,14/03/2019,81.438,775.6,3.878,4.761904761904763,5.0,4.761904761904763,775.6,81.438,5.389365558912386,69.0,81.94269889224573,Neutro,Horário de Pico,VIP,Comprador Premium
642-30-6693,B,Mandalay,Normal,Feminino,Esportes e Viagem,54.51,6,16.353,343.413,2019-03-17,13,54,Carteira Digital,327.06,4.761904762,16.353,7.8,2019,3,17,1,11,Março,Domingo,Tarde,Não,Segunda Quinzena,1,17/03/2019,57.2355,327.06,2.7255000000000003,4.761904761904763,5.0,4.761904761904763,327.06,57.2355,2.569051359516616,46.8,54.57462235649546,Satisfeito,Horário de Pico,Premium,Comprador Padrão
484-22-8230,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,51.89,7,18.1615,381.3915,2019-01-08,20,8,Dinheiro,363.23,4.761904762,18.1615,4.5,2019,1,8,1,2,Janeiro,Terça-feira,Noite,Sim,Primeira Quinzena,0,08/01/2019,54.484500000000004,363.23,2.5945,4.761904761904762,5.0,4.761904761904762,363.23,54.484500000000004,1.6460574018126888,31.5,49.13162134944612,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
830-58-2383,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,31.75,4,6.35,133.35,2019-02-08,15,26,Dinheiro,127.0,4.761904762,6.35,8.6,2019,2,8,1,6,Fevereiro,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,08/02/2019,33.3375,127.0,1.5875,4.761904761904762,5.0,4.761904761904762,127.0,33.3375,1.0998992950654578,34.4,42.91581067472306,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
559-98-9873,A,Yangon,Membro,Feminino,Acessórios de Moda,53.65,7,18.7775,394.3275,2019-02-10,12,56,Carteira Digital,375.55,4.761904762,18.7775,5.2,2019,2,10,1,6,Fevereiro,Domingo,Tarde,Não,Primeira Quinzena,1,10/02/2019,56.332499999999996,375.55,2.6825,4.761904761904763,5.0,4.761904761904763,375.55,56.332499999999996,1.9666263846928498,36.4,51.727895266868074,Neutro,Horário de Pico,Premium,Comprador Padrão
544-32-5024,C,Naypyitaw,Membro,Feminino,Alimentos e Bebidas,49.79,4,9.958,209.118,2019-03-28,19,16,Cartão de Crédito,199.16,4.761904762,9.958,6.4,2019,3,28,1,13,Março,Quinta-feira,Noite,Sim,Segunda Quinzena,0,28/03/2019,52.2795,199.16,2.4895,4.761904761904763,5.0,4.761904761904763,199.16,52.2795,1.2836092648539779,25.6,39.22255790533736,Neutro,Horário de Pico,Padrão,Comprador Econômico
318-12-0304,A,Yangon,Normal,Masculino,Acessórios de Moda,30.61,1,1.5305,32.1405,2019-01-23,12,20,Carteira Digital,30.61,4.761904762,1.5305,5.2,2019,1,23,1,4,Janeiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,23/01/2019,32.1405,30.610000000000003,1.5305,4.761904761904762,5.0,4.761904761904762,30.61,32.1405,0.16029405840886204,5.2,19.833031218529705,Neutro,Horário de Pico,Econômico,Comprador Econômico
349-97-8902,B,Mandalay,Membro,Masculino,Alimentos e Bebidas,57.89,2,5.789,121.569,2019-01-17,10,37,Carteira Digital,115.78,4.761904762,5.789,8.9,2019,1,17,1,3,Janeiro,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,17/01/2019,60.7845,115.78,2.8945,4.761904761904762,5.0,4.761904761904762,115.78,60.7845,1.0377059415911378,17.8,37.3638469284995,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
421-95-9805,A,Yangon,Normal,Feminino,Acessórios Eletrônicos,28.96,1,1.448,30.408,2019-02-07,10,18,Cartão de Crédito,28.96,4.761904762,1.448,6.2,2019,2,7,1,6,Fevereiro,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,07/02/2019,30.408,28.96,1.448,4.761904761904762,5.0,4.761904761904762,28.96,30.408,0.18081772406847937,6.2,22.766565961732123,Neutro,Horário de Pico,Econômico,Comprador Econômico
277-35-5865,C,Naypyitaw,Membro,Feminino,Alimentos e Bebidas,98.97,9,44.5365,935.2665,2019-03-09,11,23,Dinheiro,890.73,4.761904762,44.5365,6.7,2019,3,9,1,10,Março,Sábado,Manhã,Não,Primeira Quinzena,1,09/03/2019,103.9185,890.7299999999999,4.948499999999999,4.761904761904762,5.0,4.761904761904762,890.73,103.9185,6.009960725075528,60.300000000000004,82.98036253776435,Neutro,Horário de Pico,VIP,Comprador Premium
789-23-8625,B,Mandalay,Membro,Masculino,Acessórios de Moda,93.22,3,13.983,293.643,2019-01-24,11,45,Dinheiro,279.66,4.761904762,13.983,7.2,2019,1,24,1,4,Janeiro,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,24/01/2019,97.88099999999999,279.65999999999997,4.6610000000000005,4.761904761904763,5.0,4.761904761904763,279.65999999999997,97.88099999999999,2.027746223564954,21.6,41.86525679758308,Satisfeito,Horário de Pico,Premium,Comprador Padrão
284-54-4231,C,Naypyitaw,Membro,Masculino,Esportes e Viagem,80.93,1,4.0465,84.9765,2019-01-19,16,8,Cartão de Crédito,80.93,4.761904762,4.0465,9.0,2019,1,19,1,3,Janeiro,Sábado,Tarde,Não,Segunda Quinzena,1,19/01/2019,84.9765,80.93,4.0465,4.761904761904762,5.0,4.761904761904762,80.93,84.9765,0.7335045317220544,9.0,33.26002014098691,Muito Satisfeito,Horário Normal,Econômico,Comprador Econômico
443-59-0061,A,Yangon,Membro,Masculino,Alimentos e Bebidas,67.45,10,33.725,708.225,2019-02-03,11,25,Carteira Digital,674.5,4.761904762,33.725,4.2,2019,2,3,1,5,Fevereiro,Domingo,Manhã,Não,Primeira Quinzena,1,03/02/2019,70.8225,674.5,3.3725,4.761904761904762,5.0,4.761904761904762,674.5,70.8225,2.852870090634441,42.0,69.77019133937563,Insatisfeito,Horário de Pico,VIP,Comprador Premium
509-29-3912,A,Yangon,Membro,Feminino,Esportes e Viagem,38.72,9,17.424,365.904,2019-03-20,12,24,Carteira Digital,348.48,4.761904762,17.424,4.2,2019,3,20,1,12,Março,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,20/03/2019,40.656,348.48,1.936,4.761904761904762,5.0,4.761904761904762,348.48,40.656,1.4739335347432023,37.800000000000004,53.637462235649544,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
327-40-9673,B,Mandalay,Membro,Masculino,Esportes e Viagem,72.6,6,21.78,457.38,2019-01-13,19,51,Dinheiro,435.6,4.761904762,21.78,6.9,2019,1,13,1,2,Janeiro,Domingo,Noite,Não,Primeira Quinzena,1,13/01/2019,76.23,435.6,3.6300000000000003,4.761904761904763,5.0,4.761904761904763,435.59999999999997,76.23,3.0268277945619335,41.400000000000006,56.24682779456194,Neutro,Horário de Pico,Premium,Comprador Padrão
840-19-2096,C,Naypyitaw,Membro,Masculino,Acessórios Eletrônicos,87.91,5,21.9775,461.5275,2019-03-14,18,10,Carteira Digital,439.55,4.761904762,21.9775,4.4,2019,3,14,1,11,Março,Quinta-feira,Noite,Sim,Primeira Quinzena,0,14/03/2019,92.3055,439.54999999999995,4.3955,4.761904761904762,5.0,4.761904761904762,439.54999999999995,92.3055,1.9476535750251762,22.0,45.90594159113797,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
828-46-6863,A,Yangon,Membro,Masculino,Alimentos e Bebidas,98.53,6,29.559,620.739,2019-01-23,11,22,Cartão de Crédito,591.18,4.761904762,29.559,4.0,2019,1,23,1,4,Janeiro,Quarta-feira,Manhã,Sim,Segunda Quinzena,0,23/01/2019,103.4565,591.1800000000001,4.9265,4.761904761904762,5.0,4.761904761904762,591.1800000000001,103.4565,2.3813897280966767,24.0,53.81389728096677,Insatisfeito,Horário de Pico,VIP,Comprador Premium
641-96-3695,C,Naypyitaw,Membro,Feminino,Acessórios de Moda,43.46,6,13.038,273.798,2019-02-07,17,55,Carteira Digital,260.76,4.761904762,13.038,8.5,2019,2,7,1,6,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,07/02/2019,45.633,260.76,2.173,4.761904761904762,5.0,4.761904761904762,260.76,45.633,2.232084592145015,51.0,54.00392749244713,Satisfeito,Horário Normal,Premium,Comprador Padrão
420-97-3340,A,Yangon,Normal,Feminino,Alimentos e Bebidas,71.68,3,10.752,225.792,2019-03-28,15,30,Cartão de Crédito,215.04,4.761904762,10.752,9.2,2019,3,28,1,13,Março,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,28/03/2019,75.264,215.04,3.584,4.761904761904763,5.0,4.761904761904763,215.04000000000002,75.264,1.99231419939577,27.599999999999998,45.262235649546824,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
436-54-4512,A,Yangon,Membro,Feminino,Alimentos e Bebidas,91.61,1,4.5805,96.1905,2019-03-20,19,44,Dinheiro,91.61,4.761904762,4.5805,9.8,2019,3,20,1,12,Março,Quarta-feira,Noite,Sim,Segunda Quinzena,0,20/03/2019,96.1905,91.61,4.5805,4.761904761904762,5.0,4.761904761904762,91.61,96.1905,0.9041067472306142,9.8,36.09023162134945,Muito Satisfeito,Horário de Pico,Econômico,Comprador Econômico
670-79-6321,B,Mandalay,Membro,Feminino,Casa e Estilo de Vida,94.59,7,33.1065,695.2365,2019-01-17,15,27,Cartão de Crédito,662.13,4.761904762,33.1065,4.9,2019,1,17,1,3,Janeiro,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,17/01/2019,99.31949999999999,662.13,4.7295,4.761904761904762,5.0,4.761904761904762,662.13,99.31949999999999,3.2673081570996976,34.300000000000004,62.371903323262835,Insatisfeito,Horário de Pico,VIP,Comprador Premium
852-62-7105,B,Mandalay,Normal,Feminino,Acessórios de Moda,83.25,10,41.625,874.125,2019-01-12,11,25,Cartão de Crédito,832.5,4.761904762,41.625,4.4,2019,1,12,1,2,Janeiro,Sábado,Manhã,Não,Primeira Quinzena,1,12/01/2019,87.4125,832.5,4.1625,4.761904761904762,5.0,4.761904761904762,832.5,87.4125,3.688821752265861,44.0,76.73474320241692,Insatisfeito,Horário de Pico,VIP,Comprador Premium
598-06-7312,B,Mandalay,Membro,Masculino,Acessórios de Moda,91.35,1,4.5675,95.9175,2019-02-16,15,42,Dinheiro,91.35,4.761904762,4.5675,6.8,2019,2,16,1,7,Fevereiro,Sábado,Tarde,Não,Segunda Quinzena,1,16/02/2019,95.9175,91.35000000000001,4.5675,4.761904761904762,5.0,4.761904761904762,91.35,95.9175,0.6255589123867069,6.8,27.079758308157096,Neutro,Horário de Pico,Econômico,Comprador Econômico
135-13-8269,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,78.88,2,7.888,165.648,2019-01-26,16,4,Dinheiro,157.76,4.761904762,7.888,9.1,2019,1,26,1,4,Janeiro,Sábado,Tarde,Não,Segunda Quinzena,1,26/01/2019,82.824,157.76,3.944,4.761904761904762,5.0,4.761904761904762,157.76,82.824,1.4457361530715003,18.2,39.65488418932527,Muito Satisfeito,Horário Normal,Padrão,Comprador Econômico
816-57-2053,A,Yangon,Normal,Masculino,Esportes e Viagem,60.87,2,6.087,127.827,2019-03-09,12,37,Carteira Digital,121.74,4.761904762,6.087,8.7,2019,3,9,1,10,Março,Sábado,Tarde,Não,Primeira Quinzena,1,09/03/2019,63.9135,121.74,3.0435,4.761904761904762,5.0,4.761904761904762,121.74,63.9135,1.0666042296072507,17.4,37.003927492447126,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
628-90-8624,B,Mandalay,Membro,Masculino,Saúde e Beleza,82.58,10,41.29,867.09,2019-03-14,14,41,Dinheiro,825.8,4.761904762,41.29,5.0,2019,3,14,1,11,Março,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/03/2019,86.709,825.8000000000001,4.129,4.761904761904762,5.0,4.761904761904762,825.8,86.709,4.158106747230614,50.0,78.26485397784492,Insatisfeito,Horário de Pico,VIP,Comprador Premium
856-66-2701,A,Yangon,Membro,Masculino,Casa e Estilo de Vida,53.3,3,7.995,167.895,2019-01-25,14,19,Carteira Digital,159.9,4.761904762,7.995,7.5,2019,1,25,1,4,Janeiro,Sexta-feira,Tarde,Sim,Segunda Quinzena,0,25/01/2019,55.965,159.9,2.665,4.761904761904762,5.0,4.761904761904762,159.89999999999998,55.965,1.2077039274924473,22.5,37.94108761329305,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
308-39-1707,A,Yangon,Normal,Feminino,Acessórios de Moda,12.09,1,0.6045,12.6945,2019-01-26,18,19,Cartão de Crédito,12.09,4.761904762,0.6045,8.2,2019,1,26,1,4,Janeiro,Sábado,Noite,Não,Segunda Quinzena,1,26/01/2019,12.6945,12.09,0.6045,4.761904761904763,5.0,4.761904761904763,12.09,12.6945,0.09983685800604228,8.2,28.087009063444107,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
149-61-1929,A,Yangon,Normal,Masculino,Esportes e Viagem,64.19,10,32.095,673.995,2019-01-19,14,8,Cartão de Crédito,641.9,4.761904762,32.095,6.7,2019,1,19,1,3,Janeiro,Sábado,Tarde,Não,Segunda Quinzena,1,19/01/2019,67.3995,641.9,3.2095,4.761904761904762,5.0,4.761904761904762,641.9,67.3995,4.331047331319234,67.0,75.95699899295066,Neutro,Horário de Pico,VIP,Comprador Premium
655-07-2265,A,Yangon,Normal,Masculino,Acessórios Eletrônicos,78.31,3,11.7465,246.6765,2019-03-05,16,38,Carteira Digital,234.93,4.761904762,11.7465,5.4,2019,3,5,1,10,Março,Terça-feira,Tarde,Sim,Primeira Quinzena,0,05/03/2019,82.2255,234.93,3.9154999999999998,4.761904761904762,5.0,4.761904761904762,234.93,82.2255,1.2775649546827794,16.200000000000003,34.66344410876133,Neutro,Horário Normal,Padrão,Comprador Econômico
589-02-8023,A,Yangon,Membro,Masculino,Alimentos e Bebidas,83.77,2,8.377,175.917,2019-01-15,10,54,Cartão de Crédito,167.54,4.761904762,8.377,7.0,2019,1,15,1,3,Janeiro,Terça-feira,Manhã,Sim,Primeira Quinzena,0,15/01/2019,87.9585,167.54,4.1885,4.761904761904763,5.000000000000001,4.761904761904763,167.54,87.9585,1.1810473313192347,14.0,33.74884189325277,Neutro,Horário de Pico,Padrão,Comprador Econômico
420-04-7590,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,99.7,3,14.955,314.055,2019-03-18,11,29,Carteira Digital,299.1,4.761904762,14.955,4.7,2019,3,18,1,12,Março,Segunda-feira,Manhã,Sim,Segunda Quinzena,0,18/03/2019,104.685,299.1,4.985,4.761904761904762,5.0,4.761904761904762,299.1,104.685,1.415679758308157,14.100000000000001,35.14833836858006,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
182-88-2763,B,Mandalay,Membro,Masculino,Alimentos e Bebidas,79.91,3,11.9865,251.7165,2019-03-20,19,28,Cartão de Crédito,239.73,4.761904762,11.9865,5.0,2019,3,20,1,12,Março,Quarta-feira,Noite,Sim,Segunda Quinzena,0,20/03/2019,83.9055,239.73,3.9955,4.761904761904762,5.0,4.761904761904762,239.73,83.9055,1.2070996978851962,15.0,33.65679758308156,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
188-55-0967,B,Mandalay,Membro,Masculino,Saúde e Beleza,66.47,10,33.235,697.935,2019-01-15,15,1,Cartão de Crédito,664.7,4.761904762,33.235,5.0,2019,1,15,1,3,Janeiro,Terça-feira,Tarde,Sim,Primeira Quinzena,0,15/01/2019,69.7935,664.6999999999999,3.3235,4.761904761904763,5.0,4.761904761904763,664.7,69.7935,3.346928499496475,50.0,71.7754279959718,Insatisfeito,Horário de Pico,VIP,Comprador Premium
610-46-4100,A,Yangon,Normal,Masculino,Saúde e Beleza,28.95,7,10.1325,212.7825,2019-03-03,20,31,Cartão de Crédito,202.65,4.761904762,10.1325,6.0,2019,3,3,1,9,Março,Domingo,Noite,Não,Primeira Quinzena,1,03/03/2019,30.3975,202.65,1.4475,4.761904761904763,5.0,4.761904761904763,202.65,30.3975,1.2244712990936555,42.0,47.1631419939577,Neutro,Horário de Pico,Padrão,Comprador Econômico
